name,CASCADE,CONFIGURATION,LOOP_DELAY,WIDTH,ABREG,MREG,CREG,DSP_REG_LEVEL,s,PE_DELAY,PE_NB
1590CA1L0AB1M0C1F,1,FOLD,0,1590,1,0,1,2,94,6,32
1590CA1L0AB1M1C1F,1,FOLD,0,1590,1,1,1,3,94,8,25
1607CA0L0AB0M0C0E,0,EXPAND,0,1607,0,0,0,1,95,5,95
1607CA0L0AB0M1C0E,0,EXPAND,0,1607,0,1,0,2,95,6,95
1607CA0L0AB1M0C0E,0,EXPAND,0,1607,1,0,0,2,95,6,95
1607CA0L0AB1M1C0E,0,EXPAND,0,1607,1,1,0,3,95,8,95
1607CA0L0AB0M0C1E,0,EXPAND,0,1607,0,0,1,1,95,6,95
1607CA0L0AB0M1C1E,0,EXPAND,0,1607,0,1,1,2,95,7,95
1607CA0L0AB1M0C1E,0,EXPAND,0,1607,1,0,1,2,95,7,95
1607CA0L0AB1M1C1E,0,EXPAND,0,1607,1,1,1,3,95,9,95
1607CA1L0AB0M0C1E,1,EXPAND,0,1607,0,0,1,1,95,5,95
1607CA1L0AB0M1C1E,1,EXPAND,0,1607,0,1,1,2,95,6,95
1607CA1L0AB1M0C1E,1,EXPAND,0,1607,1,0,1,2,95,6,95
1607CA1L0AB1M1C1E,1,EXPAND,0,1607,1,1,1,3,95,8,95
1607CA0L0AB0M0C0F,0,FOLD,0,1607,0,0,0,1,95,5,39
1607CA0L0AB0M1C0F,0,FOLD,0,1607,0,1,0,2,95,6,33
1607CA0L0AB1M0C0F,0,FOLD,0,1607,1,0,0,2,95,6,33
1607CA0L0AB1M1C0F,0,FOLD,0,1607,1,1,0,3,95,8,25
1607CA0L0AB0M0C1F,0,FOLD,0,1607,0,0,1,1,95,6,33
1607CA0L0AB0M1C1F,0,FOLD,0,1607,0,1,1,2,95,7,28
1607CA0L0AB1M0C1F,0,FOLD,0,1607,1,0,1,2,95,7,28
1607CA0L0AB1M1C1F,0,FOLD,0,1607,1,1,1,3,95,9,22
1607CA1L0AB0M0C1F,1,FOLD,0,1607,0,0,1,1,95,5,39
1607CA1L0AB0M1C1F,1,FOLD,0,1607,0,1,1,2,95,6,33
1607CA1L0AB1M0C1F,1,FOLD,0,1607,1,0,1,2,95,6,33
1607CA1L0AB1M1C1F,1,FOLD,0,1607,1,1,1,3,95,8,25
1624CA0L0AB0M0C0E,0,EXPAND,0,1624,0,0,0,1,96,5,96
1624CA0L0AB0M1C0E,0,EXPAND,0,1624,0,1,0,2,96,6,96
1624CA0L0AB1M0C0E,0,EXPAND,0,1624,1,0,0,2,96,6,96
1624CA0L0AB1M1C0E,0,EXPAND,0,1624,1,1,0,3,96,8,96
1624CA0L0AB0M0C1E,0,EXPAND,0,1624,0,0,1,1,96,6,96
1624CA0L0AB0M1C1E,0,EXPAND,0,1624,0,1,1,2,96,7,96
1624CA0L0AB1M0C1E,0,EXPAND,0,1624,1,0,1,2,96,7,96
1624CA0L0AB1M1C1E,0,EXPAND,0,1624,1,1,1,3,96,9,96
1624CA1L0AB0M0C1E,1,EXPAND,0,1624,0,0,1,1,96,5,96
1624CA1L0AB0M1C1E,1,EXPAND,0,1624,0,1,1,2,96,6,96
1624CA1L0AB1M0C1E,1,EXPAND,0,1624,1,0,1,2,96,6,96
1624CA1L0AB1M1C1E,1,EXPAND,0,1624,1,1,1,3,96,8,96
1624CA0L0AB0M0C0F,0,FOLD,0,1624,0,0,0,1,96,5,39
1624CA0L0AB0M1C0F,0,FOLD,0,1624,0,1,0,2,96,6,33
1624CA0L0AB1M0C0F,0,FOLD,0,1624,1,0,0,2,96,6,33
1624CA0L0AB1M1C0F,0,FOLD,0,1624,1,1,0,3,96,8,25
1624CA0L0AB0M0C1F,0,FOLD,0,1624,0,0,1,1,96,6,33
1624CA0L0AB0M1C1F,0,FOLD,0,1624,0,1,1,2,96,7,28
1624CA0L0AB1M0C1F,0,FOLD,0,1624,1,0,1,2,96,7,28
1624CA0L0AB1M1C1F,0,FOLD,0,1624,1,1,1,3,96,9,22
1624CA1L0AB0M0C1F,1,FOLD,0,1624,0,0,1,1,96,5,39
1624CA1L0AB0M1C1F,1,FOLD,0,1624,0,1,1,2,96,6,33
1624CA1L0AB1M0C1F,1,FOLD,0,1624,1,0,1,2,96,6,33
1624CA1L0AB1M1C1F,1,FOLD,0,1624,1,1,1,3,96,8,25
1641CA0L0AB0M0C0E,0,EXPAND,0,1641,0,0,0,1,97,5,97
1641CA0L0AB0M1C0E,0,EXPAND,0,1641,0,1,0,2,97,6,97
1641CA0L0AB1M0C0E,0,EXPAND,0,1641,1,0,0,2,97,6,97
1641CA0L0AB1M1C0E,0,EXPAND,0,1641,1,1,0,3,97,8,97
1641CA0L0AB0M0C1E,0,EXPAND,0,1641,0,0,1,1,97,6,97
1641CA0L0AB0M1C1E,0,EXPAND,0,1641,0,1,1,2,97,7,97
1641CA0L0AB1M0C1E,0,EXPAND,0,1641,1,0,1,2,97,7,97
1641CA0L0AB1M1C1E,0,EXPAND,0,1641,1,1,1,3,97,9,97
1641CA1L0AB0M0C1E,1,EXPAND,0,1641,0,0,1,1,97,5,97
1641CA1L0AB0M1C1E,1,EXPAND,0,1641,0,1,1,2,97,6,97
1641CA1L0AB1M0C1E,1,EXPAND,0,1641,1,0,1,2,97,6,97
1641CA1L0AB1M1C1E,1,EXPAND,0,1641,1,1,1,3,97,8,97
1641CA0L0AB0M0C0F,0,FOLD,0,1641,0,0,0,1,97,5,40
1641CA0L0AB0M1C0F,0,FOLD,0,1641,0,1,0,2,97,6,33
1641CA0L0AB1M0C0F,0,FOLD,0,1641,1,0,0,2,97,6,33
1641CA0L0AB1M1C0F,0,FOLD,0,1641,1,1,0,3,97,8,25
1641CA0L0AB0M0C1F,0,FOLD,0,1641,0,0,1,1,97,6,33
1641CA0L0AB0M1C1F,0,FOLD,0,1641,0,1,1,2,97,7,29
1641CA0L0AB1M0C1F,0,FOLD,0,1641,1,0,1,2,97,7,29
1641CA0L0AB1M1C1F,0,FOLD,0,1641,1,1,1,3,97,9,23
1641CA1L0AB0M0C1F,1,FOLD,0,1641,0,0,1,1,97,5,40
1641CA1L0AB0M1C1F,1,FOLD,0,1641,0,1,1,2,97,6,33
1641CA1L0AB1M0C1F,1,FOLD,0,1641,1,0,1,2,97,6,33
1641CA1L0AB1M1C1F,1,FOLD,0,1641,1,1,1,3,97,8,25
1658CA0L0AB0M0C0E,0,EXPAND,0,1658,0,0,0,1,98,5,98
1658CA0L0AB0M1C0E,0,EXPAND,0,1658,0,1,0,2,98,6,98
1658CA0L0AB1M0C0E,0,EXPAND,0,1658,1,0,0,2,98,6,98
1658CA0L0AB1M1C0E,0,EXPAND,0,1658,1,1,0,3,98,8,98
1658CA0L0AB0M0C1E,0,EXPAND,0,1658,0,0,1,1,98,6,98
1658CA0L0AB0M1C1E,0,EXPAND,0,1658,0,1,1,2,98,7,98
1658CA0L0AB1M0C1E,0,EXPAND,0,1658,1,0,1,2,98,7,98
1658CA0L0AB1M1C1E,0,EXPAND,0,1658,1,1,1,3,98,9,98
1658CA1L0AB0M0C1E,1,EXPAND,0,1658,0,0,1,1,98,5,98
1658CA1L0AB0M1C1E,1,EXPAND,0,1658,0,1,1,2,98,6,98
1658CA1L0AB1M0C1E,1,EXPAND,0,1658,1,0,1,2,98,6,98
1658CA1L0AB1M1C1E,1,EXPAND,0,1658,1,1,1,3,98,8,98
1658CA0L0AB0M0C0F,0,FOLD,0,1658,0,0,0,1,98,5,40
1658CA0L0AB0M1C0F,0,FOLD,0,1658,0,1,0,2,98,6,34
1658CA0L0AB1M0C0F,0,FOLD,0,1658,1,0,0,2,98,6,34
1658CA0L0AB1M1C0F,0,FOLD,0,1658,1,1,0,3,98,8,26
1658CA0L0AB0M0C1F,0,FOLD,0,1658,0,0,1,1,98,6,34
1658CA0L0AB0M1C1F,0,FOLD,0,1658,0,1,1,2,98,7,29
1658CA0L0AB1M0C1F,0,FOLD,0,1658,1,0,1,2,98,7,29
1658CA0L0AB1M1C1F,0,FOLD,0,1658,1,1,1,3,98,9,23
1658CA1L0AB0M0C1F,1,FOLD,0,1658,0,0,1,1,98,5,40
1658CA1L0AB0M1C1F,1,FOLD,0,1658,0,1,1,2,98,6,34
1658CA1L0AB1M0C1F,1,FOLD,0,1658,1,0,1,2,98,6,34
1658CA1L0AB1M1C1F,1,FOLD,0,1658,1,1,1,3,98,8,26
1675CA0L0AB0M0C0E,0,EXPAND,0,1675,0,0,0,1,99,5,99
1675CA0L0AB0M1C0E,0,EXPAND,0,1675,0,1,0,2,99,6,99
1675CA0L0AB1M0C0E,0,EXPAND,0,1675,1,0,0,2,99,6,99
1675CA0L0AB1M1C0E,0,EXPAND,0,1675,1,1,0,3,99,8,99
1675CA0L0AB0M0C1E,0,EXPAND,0,1675,0,0,1,1,99,6,99
1675CA0L0AB0M1C1E,0,EXPAND,0,1675,0,1,1,2,99,7,99
1675CA0L0AB1M0C1E,0,EXPAND,0,1675,1,0,1,2,99,7,99
1675CA0L0AB1M1C1E,0,EXPAND,0,1675,1,1,1,3,99,9,99
1675CA1L0AB0M0C1E,1,EXPAND,0,1675,0,0,1,1,99,5,99
1675CA1L0AB0M1C1E,1,EXPAND,0,1675,0,1,1,2,99,6,99
1675CA1L0AB1M0C1E,1,EXPAND,0,1675,1,0,1,2,99,6,99
1675CA1L0AB1M1C1E,1,EXPAND,0,1675,1,1,1,3,99,8,99
1675CA0L0AB0M0C0F,0,FOLD,0,1675,0,0,0,1,99,5,41
1675CA0L0AB0M1C0F,0,FOLD,0,1675,0,1,0,2,99,6,34
1675CA0L0AB1M0C0F,0,FOLD,0,1675,1,0,0,2,99,6,34
1675CA0L0AB1M1C0F,0,FOLD,0,1675,1,1,0,3,99,8,26
1675CA0L0AB0M0C1F,0,FOLD,0,1675,0,0,1,1,99,6,34
1675CA0L0AB0M1C1F,0,FOLD,0,1675,0,1,1,2,99,7,29
1675CA0L0AB1M0C1F,0,FOLD,0,1675,1,0,1,2,99,7,29
1675CA0L0AB1M1C1F,0,FOLD,0,1675,1,1,1,3,99,9,23
1675CA1L0AB0M0C1F,1,FOLD,0,1675,0,0,1,1,99,5,41
1675CA1L0AB0M1C1F,1,FOLD,0,1675,0,1,1,2,99,6,34
1675CA1L0AB1M0C1F,1,FOLD,0,1675,1,0,1,2,99,6,34
1675CA1L0AB1M1C1F,1,FOLD,0,1675,1,1,1,3,99,8,26
1692CA0L0AB0M0C0E,0,EXPAND,0,1692,0,0,0,1,100,5,100
1692CA0L0AB0M1C0E,0,EXPAND,0,1692,0,1,0,2,100,6,100
1692CA0L0AB1M0C0E,0,EXPAND,0,1692,1,0,0,2,100,6,100
1692CA0L0AB1M1C0E,0,EXPAND,0,1692,1,1,0,3,100,8,100
1692CA0L0AB0M0C1E,0,EXPAND,0,1692,0,0,1,1,100,6,100
1692CA0L0AB0M1C1E,0,EXPAND,0,1692,0,1,1,2,100,7,100
1692CA0L0AB1M0C1E,0,EXPAND,0,1692,1,0,1,2,100,7,100
1692CA0L0AB1M1C1E,0,EXPAND,0,1692,1,1,1,3,100,9,100
1692CA1L0AB0M0C1E,1,EXPAND,0,1692,0,0,1,1,100,5,100
1692CA1L0AB0M1C1E,1,EXPAND,0,1692,0,1,1,2,100,6,100
1692CA1L0AB1M0C1E,1,EXPAND,0,1692,1,0,1,2,100,6,100
1692CA1L0AB1M1C1E,1,EXPAND,0,1692,1,1,1,3,100,8,100
1692CA0L0AB0M0C0F,0,FOLD,0,1692,0,0,0,1,100,5,41
1692CA0L0AB0M1C0F,0,FOLD,0,1692,0,1,0,2,100,6,34
1692CA0L0AB1M0C0F,0,FOLD,0,1692,1,0,0,2,100,6,34
1692CA0L0AB1M1C0F,0,FOLD,0,1692,1,1,0,3,100,8,26
1692CA0L0AB0M0C1F,0,FOLD,0,1692,0,0,1,1,100,6,34
1692CA0L0AB0M1C1F,0,FOLD,0,1692,0,1,1,2,100,7,30
1692CA0L0AB1M0C1F,0,FOLD,0,1692,1,0,1,2,100,7,30
1692CA0L0AB1M1C1F,0,FOLD,0,1692,1,1,1,3,100,9,23
1692CA1L0AB0M0C1F,1,FOLD,0,1692,0,0,1,1,100,5,41
1692CA1L0AB0M1C1F,1,FOLD,0,1692,0,1,1,2,100,6,34
1692CA1L0AB1M0C1F,1,FOLD,0,1692,1,0,1,2,100,6,34
1692CA1L0AB1M1C1F,1,FOLD,0,1692,1,1,1,3,100,8,26
1709CA0L0AB0M0C0E,0,EXPAND,0,1709,0,0,0,1,101,5,101
1709CA0L0AB0M1C0E,0,EXPAND,0,1709,0,1,0,2,101,6,101
1709CA0L0AB1M0C0E,0,EXPAND,0,1709,1,0,0,2,101,6,101
1709CA0L0AB1M1C0E,0,EXPAND,0,1709,1,1,0,3,101,8,101
1709CA0L0AB0M0C1E,0,EXPAND,0,1709,0,0,1,1,101,6,101
1709CA0L0AB0M1C1E,0,EXPAND,0,1709,0,1,1,2,101,7,101
1709CA0L0AB1M0C1E,0,EXPAND,0,1709,1,0,1,2,101,7,101
1709CA0L0AB1M1C1E,0,EXPAND,0,1709,1,1,1,3,101,9,101
1709CA1L0AB0M0C1E,1,EXPAND,0,1709,0,0,1,1,101,5,101
1709CA1L0AB0M1C1E,1,EXPAND,0,1709,0,1,1,2,101,6,101
1709CA1L0AB1M0C1E,1,EXPAND,0,1709,1,0,1,2,101,6,101
2048CA1L1AB1M0C1F,1,FOLD,1,2048,1,0,1,2,121,6,41
4096CA1L1AB1M0C1F,1,FOLD,1,4096,1,0,1,2,242,6,82
